sample_index,original_orientation,orientation,time_ms,calibrated_z_g,ideal_z_g,signed_error_g
1978,-X,+Y,239248,-0.004935860,0.0,-0.004935860
1979,-X,+Y,239327,-0.001000160,0.0,-0.001000160
1980,-X,+Y,239407,-0.010839411,0.0,-0.010839411
1981,-X,+Y,239488,-0.007887636,0.0,-0.007887636
1982,-X,+Y,239567,-0.007887636,0.0,-0.007887636
1983,-X,+Y,239648,0.001951615,0.0,0.001951615
1984,-X,+Y,239727,0.001951615,0.0,0.001951615
1985,-X,+Y,239808,-0.005919786,0.0,-0.005919786
1986,-X,+Y,239887,-0.003951935,0.0,-0.003951935
1987,-X,+Y,239968,-0.003951935,0.0,-0.003951935
1988,-X,+Y,240047,-0.011823336,0.0,-0.011823336
1989,-X,+Y,240127,-0.001000160,0.0,-0.001000160
1990,-X,+Y,240207,-0.001000160,0.0,-0.001000160
1991,-X,+Y,240287,-0.003951935,0.0,-0.003951935
1992,-X,+Y,240368,-0.005919786,0.0,-0.005919786
1993,-X,+Y,240447,-0.003951935,0.0,-0.003951935
1994,-X,+Y,240528,-0.008871561,0.0,-0.008871561
1995,-X,+Y,240607,-0.003951935,0.0,-0.003951935
1996,-X,+Y,240688,-0.007887636,0.0,-0.007887636
1997,-X,+Y,240767,-0.007887636,0.0,-0.007887636
1998,-X,+Y,240848,-0.003951935,0.0,-0.003951935
1999,-X,+Y,240927,-0.000016235,0.0,-0.000016235
2000,+Y,-X,329155,0.008839091,0.0,0.008839091
2001,+Y,-X,329235,0.008839091,0.0,0.008839091
2002,+Y,-X,329316,0.009823016,0.0,0.009823016
2003,+Y,-X,329395,0.008839091,0.0,0.008839091
2004,+Y,-X,329476,0.014742642,0.0,0.014742642
2005,+Y,-X,329555,0.009823016,0.0,0.009823016
2006,+Y,-X,329635,0.008839091,0.0,0.008839091
2007,+Y,-X,329716,0.008839091,0.0,0.008839091
2008,+Y,-X,329795,0.009823016,0.0,0.009823016
2009,+Y,-X,329875,0.011790867,0.0,0.011790867
2010,+Y,-X,329956,0.009823016,0.0,0.009823016
2011,+Y,-X,330035,0.008839091,0.0,0.008839091
2012,+Y,-X,330116,0.012774792,0.0,0.012774792
2013,+Y,-X,330195,0.014742642,0.0,0.014742642
2014,+Y,-X,330275,0.011790867,0.0,0.011790867
2015,+Y,-X,330356,0.011790867,0.0,0.011790867
2016,+Y,-X,330435,0.008839091,0.0,0.008839091
2017,+Y,-X,330515,0.011790867,0.0,0.011790867
2018,+Y,-X,330596,0.009823016,0.0,0.009823016
2019,+Y,-X,330675,0.008839091,0.0,0.008839091
2020,+Y,-X,330756,0.008839091,0.0,0.008839091
2021,+Y,-X,330835,0.008839091,0.0,0.008839091
2022,+Y,-X,330915,0.011790867,0.0,0.011790867
2023,+Y,-X,330996,0.011790867,0.0,0.011790867
2024,+Y,-X,331075,0.007855166,0.0,0.007855166
2025,+Y,-X,331155,0.008839091,0.0,0.008839091
2026,+Y,-X,331236,0.008839091,0.0,0.008839091
2027,+Y,-X,331315,0.009823016,0.0,0.009823016
2028,+Y,-X,331396,0.009823016,0.0,0.009823016
2029,+Y,-X,331475,0.009823016,0.0,0.009823016
2030,+Y,-X,331555,0.011790867,0.0,0.011790867
2031,+Y,-X,331636,0.008839091,0.0,0.008839091
2032,+Y,-X,331715,0.014742642,0.0,0.014742642
2033,+Y,-X,331795,0.014742642,0.0,0.014742642
2034,+Y,-X,331876,0.008839091,0.0,0.008839091
2035,+Y,-X,331955,0.012774792,0.0,0.012774792
2036,+Y,-X,332036,0.015726567,0.0,0.015726567
2037,+Y,-X,332115,0.016710492,0.0,0.016710492
2038,+Y,-X,332195,0.009823016,0.0,0.009823016
2039,+Y,-X,332276,0.008839091,0.0,0.008839091
2040,+Y,-X,332355,0.007855166,0.0,0.007855166
2041,+Y,-X,332435,0.011790867,0.0,0.011790867
2042,+Y,-X,332516,0.011790867,0.0,0.011790867
2043,+Y,-X,332595,0.008839091,0.0,0.008839091
2044,+Y,-X,332676,0.008839091,0.0,0.008839091
2045,+Y,-X,332755,0.008839091,0.0,0.008839091
2046,+Y,-X,332835,0.009823016,0.0,0.009823016
2047,+Y,-X,332916,0.008839091,0.0,0.008839091
2048,+Y,-X,332995,0.012774792,0.0,0.012774792
2049,+Y,-X,333075,0.011790867,0.0,0.011790867
2050,+Y,-X,333156,0.011790867,0.0,0.011790867
2051,+Y,-X,333235,0.008839091,0.0,0.008839091
2052,+Y,-X,333316,0.011790867,0.0,0.011790867
2053,+Y,-X,333395,0.012774792,0.0,0.012774792
2054,+Y,-X,333475,0.008839091,0.0,0.008839091
2055,+Y,-X,333556,0.008839091,0.0,0.008839091
2056,+Y,-X,333635,0.009823016,0.0,0.009823016
2057,+Y,-X,333716,0.016710492,0.0,0.016710492
2058,+Y,-X,333795,0.016710492,0.0,0.016710492
2059,+Y,-X,333875,0.000967690,0.0,0.000967690
2060,+Y,-X,333956,0.008839091,0.0,0.008839091
2061,+Y,-X,334035,0.014742642,0.0,0.014742642
2062,+Y,-X,334115,0.011790867,0.0,0.011790867
2063,+Y,-X,334196,0.014742642,0.0,0.014742642
2064,+Y,-X,334275,0.016710492,0.0,0.016710492
2065,+Y,-X,334356,0.011790867,0.0,0.011790867
2066,+Y,-X,334435,0.003919466,0.0,0.003919466
2067,+Y,-X,334515,0.009823016,0.0,0.009823016
2068,+Y,-X,334596,0.007855166,0.0,0.007855166
2069,+Y,-X,334675,0.009823016,0.0,0.009823016
2070,+Y,-X,334755,0.008839091,0.0,0.008839091
2071,+Y,-X,334836,0.008839091,0.0,0.008839091
2072,+Y,-X,334915,0.016710492,0.0,0.016710492
2073,+Y,-X,334996,0.016710492,0.0,0.016710492
2074,+Y,-X,335075,0.016710492,0.0,0.016710492
2075,+Y,-X,335155,0.012774792,0.0,0.012774792
2076,+Y,-X,335236,0.007855166,0.0,0.007855166
2077,+Y,-X,335315,0.011790867,0.0,0.011790867
2078,+Y,-X,335395,0.011790867,0.0,0.011790867
2079,+Y,-X,335476,0.006871241,0.0,0.006871241
2080,+Y,-X,335555,0.008839091,0.0,0.008839091
2081,+Y,-X,335636,0.012774792,0.0,0.012774792
2082,+Y,-X,335715,0.014742642,0.0,0.014742642
2083,+Y,-X,335795,0.014742642,0.0,0.014742642
2084,+Y,-X,335876,0.009823016,0.0,0.009823016
2085,+Y,-X,335955,0.007855166,0.0,0.007855166
2086,+Y,-X,336036,0.008839091,0.0,0.008839091
2087,+Y,-X,336115,0.011790867,0.0,0.011790867
2088,+Y,-X,336195,0.011790867,0.0,0.011790867
2089,+Y,-X,336276,0.016710492,0.0,0.016710492
2090,+Y,-X,336355,0.008839091,0.0,0.008839091
2091,+Y,-X,336435,0.008839091,0.0,0.008839091
2092,+Y,-X,336516,0.010806942,0.0,0.010806942
2093,+Y,-X,336595,0.011790867,0.0,0.011790867
2094,+Y,-X,336675,0.014742642,0.0,0.014742642
2095,+Y,-X,336756,0.012774792,0.0,0.012774792
2096,+Y,-X,336835,0.012774792,0.0,0.012774792
2097,+Y,-X,336916,0.012774792,0.0,0.012774792
2098,+Y,-X,336995,0.009823016,0.0,0.009823016
2099,+Y,-X,337075,0.011790867,0.0,0.011790867
2100,+Y,-X,337156,0.016710492,0.0,0.016710492
2101,+Y,-X,337235,0.016710492,0.0,0.016710492
2102,+Y,-X,337315,0.016710492,0.0,0.016710492
2103,+Y,-X,337396,0.011790867,0.0,0.011790867
2104,+Y,-X,337475,0.011790867,0.0,0.011790867
2105,+Y,-X,337556,0.011790867,0.0,0.011790867
2106,+Y,-X,337635,0.014742642,0.0,0.014742642
2107,+Y,-X,337715,0.009823016,0.0,0.009823016
2108,+Y,-X,337796,0.012774792,0.0,0.012774792
2109,+Y,-X,337875,0.012774792,0.0,0.012774792
2110,+Y,-X,337955,0.014742642,0.0,0.014742642
2111,+Y,-X,338036,0.008839091,0.0,0.008839091
2112,+Y,-X,338115,0.011790867,0.0,0.011790867
2113,+Y,-X,338196,0.014742642,0.0,0.014742642
2114,+Y,-X,338275,0.008839091,0.0,0.008839091
2115,+Y,-X,338355,0.008839091,0.0,0.008839091
2116,+Y,-X,338436,0.008839091,0.0,0.008839091
2117,+Y,-X,338515,0.008839091,0.0,0.008839091
2118,+Y,-X,338595,0.016710492,0.0,0.016710492
2119,+Y,-X,338676,0.014742642,0.0,0.014742642
2120,+Y,-X,338755,0.006871241,0.0,0.006871241
2121,+Y,-X,338836,0.006871241,0.0,0.006871241
2122,+Y,-X,338915,0.008839091,0.0,0.008839091
2123,+Y,-X,338995,0.015726567,0.0,0.015726567
2124,+Y,-X,339076,0.023597968,0.0,0.023597968
2125,+Y,-X,339155,0.011790867,0.0,0.011790867
2126,+Y,-X,339235,0.009823016,0.0,0.009823016
2127,+Y,-X,339316,0.009823016,0.0,0.009823016
2128,+Y,-X,339395,0.016710492,0.0,0.016710492
2129,+Y,-X,339476,0.008839091,0.0,0.008839091
2130,+Y,-X,339555,0.004903391,0.0,0.004903391
2131,+Y,-X,339635,0.014742642,0.0,0.014742642
2132,+Y,-X,339716,0.011790867,0.0,0.011790867
2133,+Y,-X,339795,0.008839091,0.0,0.008839091
2134,+Y,-X,339876,0.008839091,0.0,0.008839091
2135,+Y,-X,339955,0.011790867,0.0,0.011790867
2136,+Y,-X,340035,0.009823016,0.0,0.009823016
2137,+Y,-X,340116,0.008839091,0.0,0.008839091
2138,+Y,-X,340195,0.009823016,0.0,0.009823016
2139,+Y,-X,340275,0.008839091,0.0,0.008839091
2140,+Y,-X,340356,0.014742642,0.0,0.014742642
2141,+Y,-X,340435,0.008839091,0.0,0.008839091
2142,+Y,-X,340516,0.014742642,0.0,0.014742642
2143,+Y,-X,340595,0.011790867,0.0,0.011790867
2144,+Y,-X,340675,0.008839091,0.0,0.008839091
2145,+Y,-X,340756,0.014742642,0.0,0.014742642
2146,+Y,-X,340835,0.009823016,0.0,0.009823016
2147,+Y,-X,340915,0.009823016,0.0,0.009823016
2148,+Y,-X,340996,0.011790867,0.0,0.011790867
2149,+Y,-X,341075,0.007855166,0.0,0.007855166
2150,+Y,-X,341156,0.008839091,0.0,0.008839091
2151,+Y,-X,341235,0.008839091,0.0,0.008839091
2152,+Y,-X,341315,0.008839091,0.0,0.008839091
2153,+Y,-X,341396,0.011790867,0.0,0.011790867
2154,+Y,-X,341475,0.016710492,0.0,0.016710492
2155,+Y,-X,341555,0.011790867,0.0,0.011790867
2156,+Y,-X,341636,0.008839091,0.0,0.008839091
2157,+Y,-X,341715,0.008839091,0.0,0.008839091
2158,+Y,-X,341796,0.008839091,0.0,0.008839091
2159,+Y,-X,341876,0.008839091,0.0,0.008839091
2160,+Y,-X,341955,0.007855166,0.0,0.007855166
2161,+Y,-X,342036,0.014742642,0.0,0.014742642
2162,+Y,-X,342115,0.015726567,0.0,0.015726567
2163,+Y,-X,342195,0.015726567,0.0,0.015726567
2164,+Y,-X,342276,0.014742642,0.0,0.014742642
2165,+Y,-X,342355,0.016710492,0.0,0.016710492
2166,+Y,-X,342436,0.014742642,0.0,0.014742642
2167,+Y,-X,342516,0.009823016,0.0,0.009823016
2168,+Y,-X,342595,0.011790867,0.0,0.011790867
2169,+Y,-X,342676,0.008839091,0.0,0.008839091
2170,+Y,-X,342755,0.008839091,0.0,0.008839091
2171,+Y,-X,342835,0.007855166,0.0,0.007855166
2172,+Y,-X,342916,0.007855166,0.0,0.007855166
2173,+Y,-X,342995,0.011790867,0.0,0.011790867
2174,+Y,-X,343076,0.016710492,0.0,0.016710492
2175,+Y,-X,343156,0.016710492,0.0,0.016710492
2176,+Y,-X,343235,0.009823016,0.0,0.009823016
2177,+Y,-X,343316,0.015726567,0.0,0.015726567
2178,+Y,-X,343395,0.011790867,0.0,0.011790867
2179,+Y,-X,343475,0.011790867,0.0,0.011790867
2180,+Y,-X,343556,0.009823016,0.0,0.009823016
2181,+Y,-X,343635,0.011790867,0.0,0.011790867
2182,+Y,-X,343716,0.011790867,0.0,0.011790867
2183,+Y,-X,343795,-0.000016235,0.0,-0.000016235
2184,+Y,-X,343875,-0.000016235,0.0,-0.000016235
2185,+Y,-X,343956,0.008839091,0.0,0.008839091
2186,+Y,-X,344035,0.008839091,0.0,0.008839091
2187,+Y,-X,344115,0.008839091,0.0,0.008839091
2188,+Y,-X,344196,0.011790867,0.0,0.011790867
2189,+Y,-X,344275,0.012774792,0.0,0.012774792
2190,+Y,-X,344356,0.008839091,0.0,0.008839091
2191,+Y,-X,344435,0.008839091,0.0,0.008839091
2192,+Y,-X,344515,0.011790867,0.0,0.011790867
2193,+Y,-X,344596,0.011790867,0.0,0.011790867
2194,+Y,-X,344675,0.014742642,0.0,0.014742642
2195,+Y,-X,344755,0.009823016,0.0,0.009823016
2196,+Y,-X,344836,0.015726567,0.0,0.015726567
2197,+Y,-X,344915,0.015726567,0.0,0.015726567
2198,+Y,-X,344996,0.007855166,0.0,0.007855166
2199,+Y,-X,345075,0.009823016,0.0,0.009823016
2200,+Y,-X,345155,0.011790867,0.0,0.011790867
2201,+Y,-X,345236,0.008839091,0.0,0.008839091
2202,+Y,-X,345315,0.008839091,0.0,0.008839091
2203,+Y,-X,345396,0.008839091,0.0,0.008839091
2204,+Y,-X,345476,0.012774792,0.0,0.012774792
2205,+Y,-X,345555,0.014742642,0.0,0.014742642
2206,+Y,-X,345636,0.011790867,0.0,0.011790867
2207,+Y,-X,345715,0.004903391,0.0,0.004903391
2208,+Y,-X,345795,0.008839091,0.0,0.008839091
2209,+Y,-X,345876,0.011790867,0.0,0.011790867
2210,+Y,-X,345955,0.011790867,0.0,0.011790867
2211,+Y,-X,346036,0.009823016,0.0,0.009823016
2212,+Y,-X,346115,0.009823016,0.0,0.009823016
2213,+Y,-X,346195,0.019662268,0.0,0.019662268
2214,+Y,-X,346276,0.009823016,0.0,0.009823016
2215,+Y,-X,346355,0.011790867,0.0,0.011790867
2216,+Y,-X,346435,0.016710492,0.0,0.016710492
2217,+Y,-X,346516,0.011790867,0.0,0.011790867
2218,+Y,-X,346595,0.009823016,0.0,0.009823016
2219,+Y,-X,346676,0.009823016,0.0,0.009823016
2220,+Y,-X,346755,0.012774792,0.0,0.012774792
2221,+Y,-X,346835,0.016710492,0.0,0.016710492
2222,+Y,-X,346916,0.011790867,0.0,0.011790867
2223,+Y,-X,346995,0.011790867,0.0,0.011790867
2224,+Y,-X,347075,0.012774792,0.0,0.012774792
2225,+Y,-X,347156,0.014742642,0.0,0.014742642
2226,+Y,-X,347235,0.011790867,0.0,0.011790867
2227,+Y,-X,347316,0.009823016,0.0,0.009823016
2228,+Y,-X,347395,0.011790867,0.0,0.011790867
2229,+Y,-X,347475,0.011790867,0.0,0.011790867
2230,+Y,-X,347556,0.004903391,0.0,0.004903391
2231,+Y,-X,347635,0.011790867,0.0,0.011790867
2232,+Y,-X,347715,0.011790867,0.0,0.011790867
2233,+Y,-X,347796,0.006871241,0.0,0.006871241
2234,+Y,-X,347875,0.011790867,0.0,0.011790867
2235,+Y,-X,347956,0.011790867,0.0,0.011790867
2236,+Y,-X,348035,0.023597968,0.0,0.023597968
2237,+Y,-X,348115,0.015726567,0.0,0.015726567
2238,+Y,-X,348196,0.011790867,0.0,0.011790867
2239,+Y,-X,348275,0.009823016,0.0,0.009823016
2240,+Y,-X,348356,0.008839091,0.0,0.008839091
2241,+Y,-X,348436,0.008839091,0.0,0.008839091
2242,+Y,-X,348515,0.014742642,0.0,0.014742642
2243,+Y,-X,348596,0.016710492,0.0,0.016710492
2244,+Y,-X,348675,0.008839091,0.0,0.008839091
2245,+Y,-X,348755,0.009823016,0.0,0.009823016
2246,+Y,-X,348836,0.009823016,0.0,0.009823016
2247,+Y,-X,348915,0.014742642,0.0,0.014742642
2248,+Y,-X,348996,0.014742642,0.0,0.014742642
2249,+Y,-X,349076,0.014742642,0.0,0.014742642
2250,+Y,-X,349155,0.011790867,0.0,0.011790867
2251,+Y,-X,349236,0.016710492,0.0,0.016710492
2252,+Y,-X,349315,0.009823016,0.0,0.009823016
2253,+Y,-X,349395,0.014742642,0.0,0.014742642
2254,+Y,-X,349476,0.008839091,0.0,0.008839091
2255,+Y,-X,349555,0.008839091,0.0,0.008839091
2256,+Y,-X,349635,0.007855166,0.0,0.007855166
2257,+Y,-X,349716,0.008839091,0.0,0.008839091
2258,+Y,-X,349795,0.016710492,0.0,0.016710492
2259,+Y,-X,349876,0.015726567,0.0,0.015726567
2260,+Y,-X,349955,0.015726567,0.0,0.015726567
2261,+Y,-X,350035,0.008839091,0.0,0.008839091
2262,+Y,-X,350116,0.007855166,0.0,0.007855166
2263,+Y,-X,350195,0.011790867,0.0,0.011790867
2264,+Y,-X,350275,0.006871241,0.0,0.006871241
2265,+Y,-X,350356,0.007855166,0.0,0.007855166
2266,+Y,-X,350435,0.004903391,0.0,0.004903391
2267,+Y,-X,350516,0.011790867,0.0,0.011790867
2268,+Y,-X,350595,0.011790867,0.0,0.011790867
2269,+Y,-X,350675,0.011790867,0.0,0.011790867
2270,+Y,-X,350756,0.010806942,0.0,0.010806942
2271,+Y,-X,350835,0.011790867,0.0,0.011790867
2272,+Y,-X,350916,0.007855166,0.0,0.007855166
2273,+Y,-X,350995,0.007855166,0.0,0.007855166
2274,+Y,-X,351075,0.008839091,0.0,0.008839091
2275,+Y,-X,351156,0.011790867,0.0,0.011790867
2276,+Y,-X,351235,0.006871241,0.0,0.006871241
2277,+Y,-X,351315,0.008839091,0.0,0.008839091
2278,+Y,-X,351396,0.011790867,0.0,0.011790867
2279,+Y,-X,351475,0.012774792,0.0,0.012774792
2280,+Y,-X,351556,0.007855166,0.0,0.007855166
2281,+Y,-X,351635,0.008839091,0.0,0.008839091
2282,+Y,-X,351715,0.008839091,0.0,0.008839091
2283,+Y,-X,351796,0.011790867,0.0,0.011790867
2284,+Y,-X,351875,0.008839091,0.0,0.008839091
2285,+Y,-X,351955,0.009823016,0.0,0.009823016
2286,+Y,-X,352036,0.009823016,0.0,0.009823016
2287,+Y,-X,352115,0.020646193,0.0,0.020646193
2288,+Y,-X,352196,0.016710492,0.0,0.016710492
2289,+Y,-X,352276,0.014742642,0.0,0.014742642
2290,+Y,-X,352355,0.015726567,0.0,0.015726567
2291,+Y,-X,352436,0.014742642,0.0,0.014742642
2292,+Y,-X,352515,0.008839091,0.0,0.008839091
2293,+Y,-X,352595,0.009823016,0.0,0.009823016
2294,+Y,-X,352676,0.015726567,0.0,0.015726567
2295,+Y,-X,352755,0.016710492,0.0,0.016710492
2296,+Y,-X,352836,0.015726567,0.0,0.015726567
2297,+Y,-X,352916,0.012774792,0.0,0.012774792
2298,+Y,-X,352995,0.012774792,0.0,0.012774792
2299,+Y,-X,353076,0.023597968,0.0,0.023597968
2300,+Y,-X,353155,0.011790867,0.0,0.011790867
2301,+Y,-X,353235,0.009823016,0.0,0.009823016
2302,+Y,-X,353316,0.008839091,0.0,0.008839091
2303,+Y,-X,353395,0.008839091,0.0,0.008839091
2304,+Y,-X,353476,0.012774792,0.0,0.012774792
2305,+Y,-X,353556,0.014742642,0.0,0.014742642
2306,+Y,-X,353635,0.008839091,0.0,0.008839091
2307,+Y,-X,353716,0.011790867,0.0,0.011790867
2308,+Y,-X,353795,0.006871241,0.0,0.006871241
2309,+Y,-X,353875,0.011790867,0.0,0.011790867
2310,+Y,-X,353956,0.009823016,0.0,0.009823016
2311,+Y,-X,354035,0.009823016,0.0,0.009823016
2312,+Y,-X,354116,0.009823016,0.0,0.009823016
2313,+Y,-X,354196,0.009823016,0.0,0.009823016
2314,+Y,-X,354275,0.011790867,0.0,0.011790867
2315,+Y,-X,354356,0.011790867,0.0,0.011790867
2316,+Y,-X,354435,0.009823016,0.0,0.009823016
2317,+Y,-X,354515,0.012774792,0.0,0.012774792
2318,+Y,-X,354596,0.011790867,0.0,0.011790867
2319,+Y,-X,354675,0.014742642,0.0,0.014742642
2320,+Y,-X,354756,0.011790867,0.0,0.011790867
2321,+Y,-X,354835,0.011790867,0.0,0.011790867
2322,+Y,-X,354915,0.008839091,0.0,0.008839091
2323,+Y,-X,354996,0.008839091,0.0,0.008839091
2324,+Y,-X,355075,0.008839091,0.0,0.008839091
2325,+Y,-X,355155,0.008839091,0.0,0.008839091
2326,+Y,-X,355236,0.009823016,0.0,0.009823016
2327,+Y,-X,355315,0.008839091,0.0,0.008839091
2328,+Y,-X,355396,0.008839091,0.0,0.008839091
2329,+Y,-X,355475,0.016710492,0.0,0.016710492
2330,+Y,-X,355555,0.012774792,0.0,0.012774792
2331,+Y,-X,355636,0.011790867,0.0,0.011790867
2332,+Y,-X,355715,0.006871241,0.0,0.006871241
2333,+Y,-X,355795,0.008839091,0.0,0.008839091
2334,+Y,-X,355876,0.011790867,0.0,0.011790867
2335,+Y,-X,355955,0.009823016,0.0,0.009823016
2336,+Y,-X,356036,0.009823016,0.0,0.009823016
2337,+Y,-X,356115,0.009823016,0.0,0.009823016
2338,+Y,-X,356195,0.023597968,0.0,0.023597968
2339,+Y,-X,356276,0.009823016,0.0,0.009823016
2340,+Y,-X,356355,0.008839091,0.0,0.008839091
2341,+Y,-X,356435,0.009823016,0.0,0.009823016
2342,+Y,-X,356516,0.016710492,0.0,0.016710492
2343,+Y,-X,356595,0.011790867,0.0,0.011790867
2344,+Y,-X,356676,0.011790867,0.0,0.011790867
2345,+Y,-X,356755,0.020646193,0.0,0.020646193
2346,+Y,-X,356835,0.003919466,0.0,0.003919466
2347,+Y,-X,356916,0.008839091,0.0,0.008839091
2348,+Y,-X,356995,0.008839091,0.0,0.008839091
2349,+Y,-X,357076,0.008839091,0.0,0.008839091
2350,+Y,-X,357156,0.009823016,0.0,0.009823016
2351,+Y,-X,357235,0.009823016,0.0,0.009823016
2352,+Y,-X,357316,0.011790867,0.0,0.011790867
2353,+Y,-X,357395,0.011790867,0.0,0.011790867
2354,+Y,-X,357475,0.009823016,0.0,0.009823016
2355,+Y,-X,357556,0.008839091,0.0,0.008839091
2356,+Y,-X,357635,0.009823016,0.0,0.009823016
2357,+Y,-X,357716,0.009823016,0.0,0.009823016
2358,+Y,-X,357795,0.008839091,0.0,0.008839091
2359,+Y,-X,357875,0.008839091,0.0,0.008839091
2360,+Y,-X,357956,0.008839091,0.0,0.008839091
2361,+Y,-X,358035,0.009823016,0.0,0.009823016
2362,+Y,-X,358115,0.009823016,0.0,0.009823016
2363,+Y,-X,358196,0.011790867,0.0,0.011790867
2364,+Y,-X,358275,0.007855166,0.0,0.007855166
2365,+Y,-X,358356,0.007855166,0.0,0.007855166
2366,+Y,-X,358435,0.008839091,0.0,0.008839091
2367,+Y,-X,358515,0.011790867,0.0,0.011790867
2368,+Y,-X,358596,0.011790867,0.0,0.011790867
2369,+Y,-X,358675,0.011790867,0.0,0.011790867
2370,+Y,-X,358755,0.016710492,0.0,0.016710492
2371,+Y,-X,358836,0.009823016,0.0,0.009823016
2372,+Y,-X,358915,0.016710492,0.0,0.016710492
2373,+Y,-X,358996,0.011790867,0.0,0.011790867
2374,+Y,-X,359075,0.011790867,0.0,0.011790867
2375,+Y,-X,359155,0.008839091,0.0,0.008839091
2376,+Y,-X,359236,0.012774792,0.0,0.012774792
2377,+Y,-X,359315,0.012774792,0.0,0.012774792
2378,+Y,-X,359395,0.015726567,0.0,0.015726567
2379,+Y,-X,359476,0.008839091,0.0,0.008839091
2380,+Y,-X,359555,0.011790867,0.0,0.011790867
2381,+Y,-X,359636,0.008839091,0.0,0.008839091
2382,+Y,-X,359715,0.015726567,0.0,0.015726567
2383,+Y,-X,359795,0.007855166,0.0,0.007855166
2384,+Y,-X,359876,0.009823016,0.0,0.009823016
2385,+Y,-X,359955,0.014742642,0.0,0.014742642
2386,+Y,-X,360035,0.011790867,0.0,0.011790867
2387,+Y,-X,360116,0.011790867,0.0,0.011790867
2388,+Y,-X,360195,0.007855166,0.0,0.007855166
2389,+Y,-X,360276,0.008839091,0.0,0.008839091
2390,+Y,-X,360355,0.008839091,0.0,0.008839091
2391,+Y,-X,360435,0.011790867,0.0,0.011790867
2392,+Y,-X,360516,0.011790867,0.0,0.011790867
2393,+Y,-X,360595,0.008839091,0.0,0.008839091
2394,+Y,-X,360675,0.009823016,0.0,0.009823016
2395,+Y,-X,360756,0.014742642,0.0,0.014742642
2396,+Y,-X,360835,0.007855166,0.0,0.007855166
2397,+Y,-X,360916,0.008839091,0.0,0.008839091
2398,+Y,-X,360995,0.011790867,0.0,0.011790867
2399,+Y,-X,361075,0.008839091,0.0,0.008839091
2400,+Y,-X,361156,0.008839091,0.0,0.008839091
2401,+Y,-X,361235,0.009823016,0.0,0.009823016
2402,+Y,-X,361315,0.008839091,0.0,0.008839091
2403,+Y,-X,361396,0.008839091,0.0,0.008839091
2404,+Y,-X,361475,0.011790867,0.0,0.011790867
2405,+Y,-X,361556,0.008839091,0.0,0.008839091
2406,+Y,-X,361635,0.008839091,0.0,0.008839091
2407,+Y,-X,361715,0.008839091,0.0,0.008839091
2408,+Y,-X,361796,0.011790867,0.0,0.011790867
2409,+Y,-X,361875,0.011790867,0.0,0.011790867
2410,+Y,-X,361955,0.014742642,0.0,0.014742642
2411,+Y,-X,362036,0.007855166,0.0,0.007855166
2412,+Y,-X,362115,0.007855166,0.0,0.007855166
2413,+Y,-X,362196,0.020646193,0.0,0.020646193
2414,+Y,-X,362275,0.016710492,0.0,0.016710492
2415,+Y,-X,362355,0.016710492,0.0,0.016710492
2416,+Y,-X,362436,0.011790867,0.0,0.011790867
2417,+Y,-X,362515,0.006871241,0.0,0.006871241
2418,+Y,-X,362595,0.012774792,0.0,0.012774792
2419,+Y,-X,362676,0.011790867,0.0,0.011790867
2420,+Y,-X,362755,0.011790867,0.0,0.011790867
2421,+Y,-X,362836,0.008839091,0.0,0.008839091
2422,+Y,-X,362916,0.016710492,0.0,0.016710492
2423,+Y,-X,362995,0.003919466,0.0,0.003919466
2424,+Y,-X,363076,0.009823016,0.0,0.009823016
2425,+Y,-X,363155,0.009823016,0.0,0.009823016
2426,+Y,-X,363235,0.011790867,0.0,0.011790867
2427,+Y,-X,363316,0.009823016,0.0,0.009823016
2428,+Y,-X,363395,0.011790867,0.0,0.011790867
2429,+Y,-X,363476,0.009823016,0.0,0.009823016
2430,+Y,-X,363555,0.014742642,0.0,0.014742642
2431,+Y,-X,363635,0.011790867,0.0,0.011790867
2432,+Y,-X,363716,0.007855166,0.0,0.007855166
2433,+Y,-X,363795,0.008839091,0.0,0.008839091
2434,+Y,-X,363875,0.011790867,0.0,0.011790867
2435,+Y,-X,363956,0.014742642,0.0,0.014742642
2436,+Y,-X,364035,0.004903391,0.0,0.004903391
2437,+Y,-X,364116,0.008839091,0.0,0.008839091
2438,+Y,-X,364195,0.008839091,0.0,0.008839091
2439,+Y,-X,364275,0.014742642,0.0,0.014742642
2440,+Y,-X,364356,0.008839091,0.0,0.008839091
2441,+Y,-X,364435,0.010806942,0.0,0.010806942
2442,+Y,-X,364515,0.014742642,0.0,0.014742642
2443,+Y,-X,364596,0.011790867,0.0,0.011790867
2444,+Y,-X,364675,0.006871241,0.0,0.006871241
2445,+Y,-X,364756,0.008839091,0.0,0.008839091
2446,+Y,-X,364835,0.011790867,0.0,0.011790867
2447,+Y,-X,364915,0.011790867,0.0,0.011790867
2448,+Y,-X,364996,0.008839091,0.0,0.008839091
2449,+Y,-X,365075,0.011790867,0.0,0.011790867
2450,+Y,-X,365155,0.011790867,0.0,0.011790867
2451,+Y,-X,365236,0.008839091,0.0,0.008839091
2452,+Y,-X,365315,0.009823016,0.0,0.009823016
2453,+Y,-X,365396,0.011790867,0.0,0.011790867
2454,+Y,-X,365475,0.009823016,0.0,0.009823016
2455,+Y,-X,365555,0.008839091,0.0,0.008839091
2456,+Y,-X,365636,0.004903391,0.0,0.004903391
