sample_index,original_orientation,orientation,time_ms,uncalibrated_y_g,ideal_y_g,signed_error_g
1681,-X,+Y,215487,1.016000000,1.0,0.016000000
1682,-X,+Y,215568,1.016000000,1.0,0.016000000
1683,-X,+Y,215647,1.016000000,1.0,0.016000000
1684,-X,+Y,215728,1.015000000,1.0,0.015000000
1685,-X,+Y,215807,1.019000000,1.0,0.019000000
1686,-X,+Y,215888,1.019000000,1.0,0.019000000
1687,-X,+Y,215967,1.020000000,1.0,0.020000000
1688,-X,+Y,216048,1.016000000,1.0,0.016000000
1689,-X,+Y,216127,1.016000000,1.0,0.016000000
1690,-X,+Y,216207,1.017000000,1.0,0.017000000
1691,-X,+Y,216288,1.016000000,1.0,0.016000000
1692,-X,+Y,216367,1.020000000,1.0,0.020000000
1693,-X,+Y,216448,1.025000000,1.0,0.025000000
1694,-X,+Y,216527,1.020000000,1.0,0.020000000
1695,-X,+Y,216608,1.020000000,1.0,0.020000000
1696,-X,+Y,216687,1.019000000,1.0,0.019000000
1697,-X,+Y,216768,1.016000000,1.0,0.016000000
1698,-X,+Y,216847,1.016000000,1.0,0.016000000
1699,-X,+Y,216928,1.016000000,1.0,0.016000000
1700,-X,+Y,217007,1.017000000,1.0,0.017000000
1701,-X,+Y,217087,1.016000000,1.0,0.016000000
1702,-X,+Y,217168,1.016000000,1.0,0.016000000
1703,-X,+Y,217247,1.019000000,1.0,0.019000000
1704,-X,+Y,217328,1.015000000,1.0,0.015000000
1705,-X,+Y,217407,1.022000000,1.0,0.022000000
1706,-X,+Y,217488,1.020000000,1.0,0.020000000
1707,-X,+Y,217567,1.017000000,1.0,0.017000000
1708,-X,+Y,217648,1.017000000,1.0,0.017000000
1709,-X,+Y,217727,1.024000000,1.0,0.024000000
1710,-X,+Y,217808,1.016000000,1.0,0.016000000
1711,-X,+Y,217887,1.016000000,1.0,0.016000000
1712,-X,+Y,217968,1.016000000,1.0,0.016000000
1713,-X,+Y,218047,1.016000000,1.0,0.016000000
1714,-X,+Y,218127,1.016000000,1.0,0.016000000
1715,-X,+Y,218208,1.019000000,1.0,0.019000000
1716,-X,+Y,218287,1.015000000,1.0,0.015000000
1717,-X,+Y,218368,1.010000000,1.0,0.010000000
1718,-X,+Y,218447,1.020000000,1.0,0.020000000
1719,-X,+Y,218528,1.016000000,1.0,0.016000000
1720,-X,+Y,218607,1.016000000,1.0,0.016000000
1721,-X,+Y,218688,1.023000000,1.0,0.023000000
1722,-X,+Y,218767,1.020000000,1.0,0.020000000
1723,-X,+Y,218847,1.016000000,1.0,0.016000000
1724,-X,+Y,218928,1.020000000,1.0,0.020000000
1725,-X,+Y,219007,1.024000000,1.0,0.024000000
1726,-X,+Y,219088,1.016000000,1.0,0.016000000
1727,-X,+Y,219167,1.020000000,1.0,0.020000000
1728,-X,+Y,219248,1.022000000,1.0,0.022000000
1729,-X,+Y,219327,1.025000000,1.0,0.025000000
1730,-X,+Y,219408,1.016000000,1.0,0.016000000
1731,-X,+Y,219487,1.023000000,1.0,0.023000000
1732,-X,+Y,219567,1.023000000,1.0,0.023000000
1733,-X,+Y,219648,1.019000000,1.0,0.019000000
1734,-X,+Y,219727,1.016000000,1.0,0.016000000
1735,-X,+Y,219808,1.016000000,1.0,0.016000000
1736,-X,+Y,219887,1.016000000,1.0,0.016000000
1737,-X,+Y,219968,1.012000000,1.0,0.012000000
1738,-X,+Y,220047,1.016000000,1.0,0.016000000
1739,-X,+Y,220128,1.025000000,1.0,0.025000000
1740,-X,+Y,220207,1.023000000,1.0,0.023000000
1741,-X,+Y,220287,1.016000000,1.0,0.016000000
1742,-X,+Y,220367,1.017000000,1.0,0.017000000
1743,-X,+Y,220447,1.016000000,1.0,0.016000000
1744,-X,+Y,220528,1.016000000,1.0,0.016000000
1745,-X,+Y,220607,1.020000000,1.0,0.020000000
1746,-X,+Y,220688,1.022000000,1.0,0.022000000
1747,-X,+Y,220767,1.020000000,1.0,0.020000000
1748,-X,+Y,220848,1.016000000,1.0,0.016000000
1749,-X,+Y,220927,1.022000000,1.0,0.022000000
1750,-X,+Y,221008,1.022000000,1.0,0.022000000
1751,-X,+Y,221087,1.020000000,1.0,0.020000000
1752,-X,+Y,221167,1.017000000,1.0,0.017000000
1753,-X,+Y,221248,1.024000000,1.0,0.024000000
1754,-X,+Y,221327,1.020000000,1.0,0.020000000
1755,-X,+Y,221408,1.016000000,1.0,0.016000000
1756,-X,+Y,221487,1.016000000,1.0,0.016000000
1757,-X,+Y,221568,1.016000000,1.0,0.016000000
1758,-X,+Y,221647,1.020000000,1.0,0.020000000
1759,-X,+Y,221728,1.017000000,1.0,0.017000000
1760,-X,+Y,221807,1.016000000,1.0,0.016000000
1761,-X,+Y,221887,1.016000000,1.0,0.016000000
1762,-X,+Y,221967,1.022000000,1.0,0.022000000
1763,-X,+Y,222047,1.023000000,1.0,0.023000000
1764,-X,+Y,222128,1.024000000,1.0,0.024000000
1765,-X,+Y,222207,1.015000000,1.0,0.015000000
1766,-X,+Y,222288,1.022000000,1.0,0.022000000
1767,-X,+Y,222367,1.016000000,1.0,0.016000000
1768,-X,+Y,222448,1.016000000,1.0,0.016000000
1769,-X,+Y,222527,1.016000000,1.0,0.016000000
1770,-X,+Y,222608,1.023000000,1.0,0.023000000
1771,-X,+Y,222687,1.014000000,1.0,0.014000000
1772,-X,+Y,222767,1.014000000,1.0,0.014000000
1773,-X,+Y,222847,1.015000000,1.0,0.015000000
1774,-X,+Y,222927,1.012000000,1.0,0.012000000
1775,-X,+Y,223008,1.014000000,1.0,0.014000000
1776,-X,+Y,223087,1.020000000,1.0,0.020000000
1777,-X,+Y,223168,1.019000000,1.0,0.019000000
1778,-X,+Y,223247,1.016000000,1.0,0.016000000
1779,-X,+Y,223328,1.016000000,1.0,0.016000000
1780,-X,+Y,223407,1.023000000,1.0,0.023000000
1781,-X,+Y,223488,1.023000000,1.0,0.023000000
1782,-X,+Y,223567,1.024000000,1.0,0.024000000
1783,-X,+Y,223648,1.017000000,1.0,0.017000000
1784,-X,+Y,223727,1.017000000,1.0,0.017000000
1785,-X,+Y,223807,1.023000000,1.0,0.023000000
1786,-X,+Y,223888,1.022000000,1.0,0.022000000
1787,-X,+Y,223967,1.023000000,1.0,0.023000000
1788,-X,+Y,224048,1.017000000,1.0,0.017000000
1789,-X,+Y,224127,1.019000000,1.0,0.019000000
1790,-X,+Y,224208,1.027000000,1.0,0.027000000
1791,-X,+Y,224287,1.016000000,1.0,0.016000000
1792,-X,+Y,224368,1.019000000,1.0,0.019000000
1793,-X,+Y,224447,1.019000000,1.0,0.019000000
1794,-X,+Y,224528,1.016000000,1.0,0.016000000
1795,-X,+Y,224607,1.016000000,1.0,0.016000000
1796,-X,+Y,224688,1.017000000,1.0,0.017000000
1797,-X,+Y,224767,1.016000000,1.0,0.016000000
1798,-X,+Y,224847,1.020000000,1.0,0.020000000
1799,-X,+Y,224928,1.020000000,1.0,0.020000000
1800,-X,+Y,225007,1.020000000,1.0,0.020000000
1801,-X,+Y,225088,1.025000000,1.0,0.025000000
1802,-X,+Y,225167,1.017000000,1.0,0.017000000
1803,-X,+Y,225248,1.016000000,1.0,0.016000000
1804,-X,+Y,225327,1.016000000,1.0,0.016000000
1805,-X,+Y,225408,1.016000000,1.0,0.016000000
1806,-X,+Y,225487,1.016000000,1.0,0.016000000
1807,-X,+Y,225567,1.016000000,1.0,0.016000000
1808,-X,+Y,225647,1.016000000,1.0,0.016000000
1809,-X,+Y,225727,1.011000000,1.0,0.011000000
1810,-X,+Y,225807,1.022000000,1.0,0.022000000
1811,-X,+Y,225887,1.020000000,1.0,0.020000000
1812,-X,+Y,225968,1.016000000,1.0,0.016000000
1813,-X,+Y,226047,1.020000000,1.0,0.020000000
1814,-X,+Y,226128,1.020000000,1.0,0.020000000
1815,-X,+Y,226207,1.016000000,1.0,0.016000000
1816,-X,+Y,226288,1.012000000,1.0,0.012000000
1817,-X,+Y,226367,1.016000000,1.0,0.016000000
1818,-X,+Y,226448,1.016000000,1.0,0.016000000
1819,-X,+Y,226527,1.022000000,1.0,0.022000000
1820,-X,+Y,226607,1.016000000,1.0,0.016000000
1821,-X,+Y,226687,1.019000000,1.0,0.019000000
1822,-X,+Y,226767,1.016000000,1.0,0.016000000
1823,-X,+Y,226848,1.023000000,1.0,0.023000000
1824,-X,+Y,226927,1.020000000,1.0,0.020000000
1825,-X,+Y,227008,1.020000000,1.0,0.020000000
1826,-X,+Y,227087,1.020000000,1.0,0.020000000
1827,-X,+Y,227168,1.016000000,1.0,0.016000000
1828,-X,+Y,227247,1.014000000,1.0,0.014000000
1829,-X,+Y,227328,1.020000000,1.0,0.020000000
1830,-X,+Y,227407,1.020000000,1.0,0.020000000
1831,-X,+Y,227488,1.027000000,1.0,0.027000000
1832,-X,+Y,227567,1.016000000,1.0,0.016000000
1833,-X,+Y,227647,1.016000000,1.0,0.016000000
1834,-X,+Y,227727,1.020000000,1.0,0.020000000
1835,-X,+Y,227807,1.014000000,1.0,0.014000000
1836,-X,+Y,227888,1.022000000,1.0,0.022000000
1837,-X,+Y,227967,1.017000000,1.0,0.017000000
1838,-X,+Y,228048,1.022000000,1.0,0.022000000
1839,-X,+Y,228127,1.023000000,1.0,0.023000000
1840,-X,+Y,228208,1.020000000,1.0,0.020000000
1841,-X,+Y,228287,1.020000000,1.0,0.020000000
1842,-X,+Y,228368,1.016000000,1.0,0.016000000
1843,-X,+Y,228447,1.016000000,1.0,0.016000000
1844,-X,+Y,228527,1.027000000,1.0,0.027000000
1845,-X,+Y,228607,1.022000000,1.0,0.022000000
1846,-X,+Y,228687,1.019000000,1.0,0.019000000
1847,-X,+Y,228768,1.016000000,1.0,0.016000000
1848,-X,+Y,228847,1.012000000,1.0,0.012000000
1849,-X,+Y,228928,1.012000000,1.0,0.012000000
1850,-X,+Y,229007,1.016000000,1.0,0.016000000
1851,-X,+Y,229088,1.017000000,1.0,0.017000000
1852,-X,+Y,229167,1.015000000,1.0,0.015000000
1853,-X,+Y,229248,1.019000000,1.0,0.019000000
1854,-X,+Y,229327,1.027000000,1.0,0.027000000
1855,-X,+Y,229407,1.027000000,1.0,0.027000000
1856,-X,+Y,229487,1.016000000,1.0,0.016000000
1857,-X,+Y,229567,1.016000000,1.0,0.016000000
1858,-X,+Y,229648,1.016000000,1.0,0.016000000
1859,-X,+Y,229727,1.019000000,1.0,0.019000000
1860,-X,+Y,229808,1.022000000,1.0,0.022000000
1861,-X,+Y,229887,1.016000000,1.0,0.016000000
1862,-X,+Y,229968,1.011000000,1.0,0.011000000
1863,-X,+Y,230047,1.014000000,1.0,0.014000000
1864,-X,+Y,230128,1.023000000,1.0,0.023000000
1865,-X,+Y,230207,1.017000000,1.0,0.017000000
1866,-X,+Y,230287,1.020000000,1.0,0.020000000
1867,-X,+Y,230368,1.020000000,1.0,0.020000000
1868,-X,+Y,230447,1.020000000,1.0,0.020000000
1869,-X,+Y,230528,1.016000000,1.0,0.016000000
1870,-X,+Y,230607,1.020000000,1.0,0.020000000
1871,-X,+Y,230688,1.016000000,1.0,0.016000000
1872,-X,+Y,230767,1.013000000,1.0,0.013000000
1873,-X,+Y,230848,1.017000000,1.0,0.017000000
1874,-X,+Y,230927,1.020000000,1.0,0.020000000
1875,-X,+Y,231008,1.027000000,1.0,0.027000000
1876,-X,+Y,231087,1.020000000,1.0,0.020000000
1877,-X,+Y,231167,1.015000000,1.0,0.015000000
1878,-X,+Y,231247,1.017000000,1.0,0.017000000
1879,-X,+Y,231327,1.017000000,1.0,0.017000000
1880,-X,+Y,231408,1.019000000,1.0,0.019000000
1881,-X,+Y,231487,1.016000000,1.0,0.016000000
1882,-X,+Y,231568,1.019000000,1.0,0.019000000
1883,-X,+Y,231647,1.030000000,1.0,0.030000000
1884,-X,+Y,231728,1.016000000,1.0,0.016000000
1885,-X,+Y,231807,1.016000000,1.0,0.016000000
1886,-X,+Y,231888,1.020000000,1.0,0.020000000
1887,-X,+Y,231967,1.017000000,1.0,0.017000000
1888,-X,+Y,232047,1.016000000,1.0,0.016000000
1889,-X,+Y,232127,1.020000000,1.0,0.020000000
1890,-X,+Y,232207,1.022000000,1.0,0.022000000
1891,-X,+Y,232288,1.020000000,1.0,0.020000000
1892,-X,+Y,232367,1.020000000,1.0,0.020000000
1893,-X,+Y,232448,1.016000000,1.0,0.016000000
1894,-X,+Y,232527,1.025000000,1.0,0.025000000
1895,-X,+Y,232608,1.020000000,1.0,0.020000000
1896,-X,+Y,232687,1.016000000,1.0,0.016000000
1897,-X,+Y,232768,1.017000000,1.0,0.017000000
1898,-X,+Y,232847,1.020000000,1.0,0.020000000
1899,-X,+Y,232927,1.019000000,1.0,0.019000000
1900,-X,+Y,233007,1.022000000,1.0,0.022000000
1901,-X,+Y,233087,1.022000000,1.0,0.022000000
1902,-X,+Y,233168,1.020000000,1.0,0.020000000
1903,-X,+Y,233247,1.019000000,1.0,0.019000000
1904,-X,+Y,233328,1.019000000,1.0,0.019000000
1905,-X,+Y,233407,1.024000000,1.0,0.024000000
1906,-X,+Y,233488,1.023000000,1.0,0.023000000
1907,-X,+Y,233567,1.019000000,1.0,0.019000000
1908,-X,+Y,233648,1.022000000,1.0,0.022000000
1909,-X,+Y,233727,1.016000000,1.0,0.016000000
1910,-X,+Y,233807,1.014000000,1.0,0.014000000
1911,-X,+Y,233887,1.019000000,1.0,0.019000000
1912,-X,+Y,233967,1.012000000,1.0,0.012000000
1913,-X,+Y,234048,1.014000000,1.0,0.014000000
1914,-X,+Y,234127,1.020000000,1.0,0.020000000
1915,-X,+Y,234208,1.027000000,1.0,0.027000000
1916,-X,+Y,234287,1.027000000,1.0,0.027000000
1917,-X,+Y,234368,1.024000000,1.0,0.024000000
1918,-X,+Y,234447,1.016000000,1.0,0.016000000
1919,-X,+Y,234528,1.016000000,1.0,0.016000000
1920,-X,+Y,234607,1.016000000,1.0,0.016000000
1921,-X,+Y,234688,1.020000000,1.0,0.020000000
1922,-X,+Y,234767,1.022000000,1.0,0.022000000
1923,-X,+Y,234848,1.016000000,1.0,0.016000000
1924,-X,+Y,234927,1.024000000,1.0,0.024000000
1925,-X,+Y,235007,1.027000000,1.0,0.027000000
1926,-X,+Y,235087,1.017000000,1.0,0.017000000
1927,-X,+Y,235167,1.016000000,1.0,0.016000000
1928,-X,+Y,235248,1.016000000,1.0,0.016000000
1929,-X,+Y,235327,1.027000000,1.0,0.027000000
1930,-X,+Y,235408,1.019000000,1.0,0.019000000
1931,-X,+Y,235487,1.016000000,1.0,0.016000000
1932,-X,+Y,235568,1.020000000,1.0,0.020000000
1933,-X,+Y,235647,1.014000000,1.0,0.014000000
1934,-X,+Y,235728,1.016000000,1.0,0.016000000
1935,-X,+Y,235807,1.020000000,1.0,0.020000000
1936,-X,+Y,235888,1.025000000,1.0,0.025000000
1937,-X,+Y,235967,1.016000000,1.0,0.016000000
1938,-X,+Y,236047,1.017000000,1.0,0.017000000
1939,-X,+Y,236128,1.022000000,1.0,0.022000000
1940,-X,+Y,236207,1.019000000,1.0,0.019000000
1941,-X,+Y,236288,1.019000000,1.0,0.019000000
1942,-X,+Y,236367,1.016000000,1.0,0.016000000
1943,-X,+Y,236448,1.016000000,1.0,0.016000000
1944,-X,+Y,236527,1.019000000,1.0,0.019000000
1945,-X,+Y,236608,1.022000000,1.0,0.022000000
1946,-X,+Y,236687,1.021000000,1.0,0.021000000
1947,-X,+Y,236767,1.016000000,1.0,0.016000000
1948,-X,+Y,236847,1.014000000,1.0,0.014000000
1949,-X,+Y,236927,1.017000000,1.0,0.017000000
1950,-X,+Y,237008,1.014000000,1.0,0.014000000
1951,-X,+Y,237087,1.016000000,1.0,0.016000000
1952,-X,+Y,237168,1.016000000,1.0,0.016000000
1953,-X,+Y,237247,1.016000000,1.0,0.016000000
1954,-X,+Y,237328,1.017000000,1.0,0.017000000
1955,-X,+Y,237407,1.020000000,1.0,0.020000000
1956,-X,+Y,237488,1.020000000,1.0,0.020000000
1957,-X,+Y,237567,1.015000000,1.0,0.015000000
1958,-X,+Y,237648,1.017000000,1.0,0.017000000
1959,-X,+Y,237727,1.019000000,1.0,0.019000000
1960,-X,+Y,237807,1.014000000,1.0,0.014000000
1961,-X,+Y,237888,1.017000000,1.0,0.017000000
1962,-X,+Y,237967,1.020000000,1.0,0.020000000
1963,-X,+Y,238048,1.014000000,1.0,0.014000000
1964,-X,+Y,238127,1.016000000,1.0,0.016000000
1965,-X,+Y,238208,1.016000000,1.0,0.016000000
1966,-X,+Y,238287,1.016000000,1.0,0.016000000
1967,-X,+Y,238368,1.020000000,1.0,0.020000000
1968,-X,+Y,238447,1.019000000,1.0,0.019000000
1969,-X,+Y,238528,1.019000000,1.0,0.019000000
1970,-X,+Y,238607,1.022000000,1.0,0.022000000
1971,-X,+Y,238687,1.019000000,1.0,0.019000000
1972,-X,+Y,238768,1.016000000,1.0,0.016000000
1973,-X,+Y,238847,1.017000000,1.0,0.017000000
1974,-X,+Y,238928,1.011000000,1.0,0.011000000
1975,-X,+Y,239007,1.016000000,1.0,0.016000000
1976,-X,+Y,239088,1.016000000,1.0,0.016000000
1977,-X,+Y,239167,1.016000000,1.0,0.016000000
1978,-X,+Y,239248,1.022000000,1.0,0.022000000
1979,-X,+Y,239327,1.016000000,1.0,0.016000000
1980,-X,+Y,239407,1.023000000,1.0,0.023000000
1981,-X,+Y,239488,1.016000000,1.0,0.016000000
1982,-X,+Y,239567,1.019000000,1.0,0.019000000
1983,-X,+Y,239648,1.020000000,1.0,0.020000000
1984,-X,+Y,239727,1.024000000,1.0,0.024000000
1985,-X,+Y,239808,1.017000000,1.0,0.017000000
1986,-X,+Y,239887,1.020000000,1.0,0.020000000
1987,-X,+Y,239968,1.020000000,1.0,0.020000000
1988,-X,+Y,240047,1.016000000,1.0,0.016000000
1989,-X,+Y,240127,1.012000000,1.0,0.012000000
1990,-X,+Y,240207,1.012000000,1.0,0.012000000
1991,-X,+Y,240287,1.016000000,1.0,0.016000000
1992,-X,+Y,240368,1.020000000,1.0,0.020000000
1993,-X,+Y,240447,1.016000000,1.0,0.016000000
1994,-X,+Y,240528,1.017000000,1.0,0.017000000
1995,-X,+Y,240607,1.017000000,1.0,0.017000000
1996,-X,+Y,240688,1.020000000,1.0,0.020000000
1997,-X,+Y,240767,1.016000000,1.0,0.016000000
1998,-X,+Y,240848,1.016000000,1.0,0.016000000
1999,-X,+Y,240927,1.016000000,1.0,0.016000000
2000,+Y,-X,329155,-0.041000000,0.0,-0.041000000
2001,+Y,-X,329235,-0.039000000,0.0,-0.039000000
2002,+Y,-X,329316,-0.036000000,0.0,-0.036000000
2003,+Y,-X,329395,-0.039000000,0.0,-0.039000000
2004,+Y,-X,329476,-0.040000000,0.0,-0.040000000
2005,+Y,-X,329555,-0.040000000,0.0,-0.040000000
2006,+Y,-X,329635,-0.045000000,0.0,-0.045000000
2007,+Y,-X,329716,-0.045000000,0.0,-0.045000000
2008,+Y,-X,329795,-0.041000000,0.0,-0.041000000
2009,+Y,-X,329875,-0.040000000,0.0,-0.040000000
2010,+Y,-X,329956,-0.034000000,0.0,-0.034000000
2011,+Y,-X,330035,-0.040000000,0.0,-0.040000000
2012,+Y,-X,330116,-0.037000000,0.0,-0.037000000
2013,+Y,-X,330195,-0.034000000,0.0,-0.034000000
2014,+Y,-X,330275,-0.036000000,0.0,-0.036000000
2015,+Y,-X,330356,-0.041000000,0.0,-0.041000000
2016,+Y,-X,330435,-0.039000000,0.0,-0.039000000
2017,+Y,-X,330515,-0.040000000,0.0,-0.040000000
2018,+Y,-X,330596,-0.040000000,0.0,-0.040000000
2019,+Y,-X,330675,-0.039000000,0.0,-0.039000000
2020,+Y,-X,330756,-0.039000000,0.0,-0.039000000
2021,+Y,-X,330835,-0.033000000,0.0,-0.033000000
2022,+Y,-X,330915,-0.029000000,0.0,-0.029000000
2023,+Y,-X,330996,-0.039000000,0.0,-0.039000000
2024,+Y,-X,331075,-0.036000000,0.0,-0.036000000
2025,+Y,-X,331155,-0.039000000,0.0,-0.039000000
2026,+Y,-X,331236,-0.040000000,0.0,-0.040000000
2027,+Y,-X,331315,-0.039000000,0.0,-0.039000000
2028,+Y,-X,331396,-0.040000000,0.0,-0.040000000
2029,+Y,-X,331475,-0.036000000,0.0,-0.036000000
2030,+Y,-X,331555,-0.045000000,0.0,-0.045000000
2031,+Y,-X,331636,-0.040000000,0.0,-0.040000000
2032,+Y,-X,331715,-0.039000000,0.0,-0.039000000
2033,+Y,-X,331795,-0.039000000,0.0,-0.039000000
2034,+Y,-X,331876,-0.042000000,0.0,-0.042000000
2035,+Y,-X,331955,-0.037000000,0.0,-0.037000000
2036,+Y,-X,332036,-0.036000000,0.0,-0.036000000
2037,+Y,-X,332115,-0.036000000,0.0,-0.036000000
2038,+Y,-X,332195,-0.031000000,0.0,-0.031000000
2039,+Y,-X,332276,-0.040000000,0.0,-0.040000000
2040,+Y,-X,332355,-0.044000000,0.0,-0.044000000
2041,+Y,-X,332435,-0.041000000,0.0,-0.041000000
2042,+Y,-X,332516,-0.040000000,0.0,-0.040000000
2043,+Y,-X,332595,-0.042000000,0.0,-0.042000000
2044,+Y,-X,332676,-0.039000000,0.0,-0.039000000
2045,+Y,-X,332755,-0.039000000,0.0,-0.039000000
2046,+Y,-X,332835,-0.040000000,0.0,-0.040000000
2047,+Y,-X,332916,-0.040000000,0.0,-0.040000000
2048,+Y,-X,332995,-0.041000000,0.0,-0.041000000
2049,+Y,-X,333075,-0.040000000,0.0,-0.040000000
2050,+Y,-X,333156,-0.039000000,0.0,-0.039000000
2051,+Y,-X,333235,-0.040000000,0.0,-0.040000000
2052,+Y,-X,333316,-0.036000000,0.0,-0.036000000
2053,+Y,-X,333395,-0.041000000,0.0,-0.041000000
2054,+Y,-X,333475,-0.040000000,0.0,-0.040000000
2055,+Y,-X,333556,-0.039000000,0.0,-0.039000000
2056,+Y,-X,333635,-0.039000000,0.0,-0.039000000
2057,+Y,-X,333716,-0.039000000,0.0,-0.039000000
2058,+Y,-X,333795,-0.039000000,0.0,-0.039000000
2059,+Y,-X,333875,-0.041000000,0.0,-0.041000000
2060,+Y,-X,333956,-0.037000000,0.0,-0.037000000
2061,+Y,-X,334035,-0.037000000,0.0,-0.037000000
2062,+Y,-X,334115,-0.040000000,0.0,-0.040000000
2063,+Y,-X,334196,-0.041000000,0.0,-0.041000000
2064,+Y,-X,334275,-0.040000000,0.0,-0.040000000
2065,+Y,-X,334356,-0.041000000,0.0,-0.041000000
2066,+Y,-X,334435,-0.044000000,0.0,-0.044000000
2067,+Y,-X,334515,-0.039000000,0.0,-0.039000000
2068,+Y,-X,334596,-0.040000000,0.0,-0.040000000
2069,+Y,-X,334675,-0.041000000,0.0,-0.041000000
2070,+Y,-X,334755,-0.041000000,0.0,-0.041000000
2071,+Y,-X,334836,-0.041000000,0.0,-0.041000000
2072,+Y,-X,334915,-0.036000000,0.0,-0.036000000
2073,+Y,-X,334996,-0.039000000,0.0,-0.039000000
2074,+Y,-X,335075,-0.040000000,0.0,-0.040000000
2075,+Y,-X,335155,-0.041000000,0.0,-0.041000000
2076,+Y,-X,335236,-0.040000000,0.0,-0.040000000
2077,+Y,-X,335315,-0.037000000,0.0,-0.037000000
2078,+Y,-X,335395,-0.037000000,0.0,-0.037000000
2079,+Y,-X,335476,-0.041000000,0.0,-0.041000000
2080,+Y,-X,335555,-0.040000000,0.0,-0.040000000
2081,+Y,-X,335636,-0.041000000,0.0,-0.041000000
2082,+Y,-X,335715,-0.039000000,0.0,-0.039000000
2083,+Y,-X,335795,-0.039000000,0.0,-0.039000000
2084,+Y,-X,335876,-0.040000000,0.0,-0.040000000
2085,+Y,-X,335955,-0.039000000,0.0,-0.039000000
2086,+Y,-X,336036,-0.037000000,0.0,-0.037000000
2087,+Y,-X,336115,-0.040000000,0.0,-0.040000000
2088,+Y,-X,336195,-0.039000000,0.0,-0.039000000
2089,+Y,-X,336276,-0.036000000,0.0,-0.036000000
2090,+Y,-X,336355,-0.034000000,0.0,-0.034000000
2091,+Y,-X,336435,-0.039000000,0.0,-0.039000000
2092,+Y,-X,336516,-0.040000000,0.0,-0.040000000
2093,+Y,-X,336595,-0.039000000,0.0,-0.039000000
2094,+Y,-X,336675,-0.036000000,0.0,-0.036000000
2095,+Y,-X,336756,-0.033000000,0.0,-0.033000000
2096,+Y,-X,336835,-0.033000000,0.0,-0.033000000
2097,+Y,-X,336916,-0.045000000,0.0,-0.045000000
2098,+Y,-X,336995,-0.039000000,0.0,-0.039000000
2099,+Y,-X,337075,-0.039000000,0.0,-0.039000000
2100,+Y,-X,337156,-0.040000000,0.0,-0.040000000
2101,+Y,-X,337235,-0.040000000,0.0,-0.040000000
2102,+Y,-X,337315,-0.032000000,0.0,-0.032000000
2103,+Y,-X,337396,-0.045000000,0.0,-0.045000000
2104,+Y,-X,337475,-0.037000000,0.0,-0.037000000
2105,+Y,-X,337556,-0.039000000,0.0,-0.039000000
2106,+Y,-X,337635,-0.036000000,0.0,-0.036000000
2107,+Y,-X,337715,-0.036000000,0.0,-0.036000000
2108,+Y,-X,337796,-0.033000000,0.0,-0.033000000
2109,+Y,-X,337875,-0.033000000,0.0,-0.033000000
2110,+Y,-X,337955,-0.039000000,0.0,-0.039000000
2111,+Y,-X,338036,-0.040000000,0.0,-0.040000000
2112,+Y,-X,338115,-0.036000000,0.0,-0.036000000
2113,+Y,-X,338196,-0.036000000,0.0,-0.036000000
2114,+Y,-X,338275,-0.036000000,0.0,-0.036000000
2115,+Y,-X,338355,-0.036000000,0.0,-0.036000000
2116,+Y,-X,338436,-0.040000000,0.0,-0.040000000
2117,+Y,-X,338515,-0.040000000,0.0,-0.040000000
2118,+Y,-X,338595,-0.036000000,0.0,-0.036000000
2119,+Y,-X,338676,-0.032000000,0.0,-0.032000000
2120,+Y,-X,338755,-0.039000000,0.0,-0.039000000
2121,+Y,-X,338836,-0.039000000,0.0,-0.039000000
2122,+Y,-X,338915,-0.037000000,0.0,-0.037000000
2123,+Y,-X,338995,-0.036000000,0.0,-0.036000000
2124,+Y,-X,339076,-0.037000000,0.0,-0.037000000
2125,+Y,-X,339155,-0.040000000,0.0,-0.040000000
2126,+Y,-X,339235,-0.042000000,0.0,-0.042000000
2127,+Y,-X,339316,-0.040000000,0.0,-0.040000000
2128,+Y,-X,339395,-0.036000000,0.0,-0.036000000
2129,+Y,-X,339476,-0.040000000,0.0,-0.040000000
2130,+Y,-X,339555,-0.029000000,0.0,-0.029000000
2131,+Y,-X,339635,-0.040000000,0.0,-0.040000000
2132,+Y,-X,339716,-0.034000000,0.0,-0.034000000
2133,+Y,-X,339795,-0.041000000,0.0,-0.041000000
2134,+Y,-X,339876,-0.041000000,0.0,-0.041000000
2135,+Y,-X,339955,-0.043000000,0.0,-0.043000000
2136,+Y,-X,340035,-0.034000000,0.0,-0.034000000
2137,+Y,-X,340116,-0.040000000,0.0,-0.040000000
2138,+Y,-X,340195,-0.034000000,0.0,-0.034000000
2139,+Y,-X,340275,-0.036000000,0.0,-0.036000000
2140,+Y,-X,340356,-0.045000000,0.0,-0.045000000
2141,+Y,-X,340435,-0.040000000,0.0,-0.040000000
2142,+Y,-X,340516,-0.040000000,0.0,-0.040000000
2143,+Y,-X,340595,-0.041000000,0.0,-0.041000000
2144,+Y,-X,340675,-0.040000000,0.0,-0.040000000
2145,+Y,-X,340756,-0.040000000,0.0,-0.040000000
2146,+Y,-X,340835,-0.036000000,0.0,-0.036000000
2147,+Y,-X,340915,-0.036000000,0.0,-0.036000000
2148,+Y,-X,340996,-0.049000000,0.0,-0.049000000
2149,+Y,-X,341075,-0.041000000,0.0,-0.041000000
2150,+Y,-X,341156,-0.040000000,0.0,-0.040000000
